track_id,frame,center_x,center_y,width,height,confidence,class_id,class_name,orientation
6,137,932.127685546875,-762.513427734375,59.74372863769531,222.95623779296875,0.920949935913086,0,int,105.00066769649484
6,138,936.9932861328124,-762.45166015625,89.87060546875,217.3095703125,0.9607532024383544,0,int,112.46804355607262
6,139,944.943359375,-768.669921875,122.35275268554688,199.20501708984372,0.952525794506073,0,int,121.55846145865904
6,140,954.974853515625,-776.1728515625,161.19728088378906,171.38916015625,0.9644072651863098,0,int,133.2447601363719
6,141,968.5513916015624,-780.744873046875,191.77566528320312,138.719482421875,0.9539141058921814,0,int,144.120186922245
6,142,985.0792846679688,-780.7958984375,217.51754760742188,97.568359375,0.956504225730896,0,int,155.84119129187096
6,143,999.9864501953124,-783.424072265625,231.74514770507807,67.18658447265625,0.9055637121200562,0,int,163.83229009499178
6,144,1021.4270629882812,-782.03369140625,228.45260620117188,39.66644287109375,0.6403778791427612,0,int,170.14988210840642
6,145,1040.2904052734375,-785.92578125,233.86741638183597,31.6766357421875,0.8747923970222473,0,int,172.2864019302159
6,146,1057.873291015625,-788.231201171875,245.41282653808597,28.62579345703125,0.8037502765655518,0,int,173.34688853374288
6,147,1079.429443359375,-790.427734375,251.17507934570312,29.90570068359375,0.79775470495224,0,int,173.21014698420245
6,148,1100.219970703125,-790.9892578125,253.97987365722656,28.5174560546875,0.8393458724021912,0,int,173.59352836298493
6,149,1127.708740234375,-791.61474609375,254.6994781494141,28.841552734375,0.7623435258865356,0,int,173.53948460186552
6,150,1159.65283203125,-793.181640625,255.6784820556641,31.52923583984375,0.7067370414733887,0,int,7.029992434003399
6,151,1186.5064697265625,-794.7255859375,249.40185546875,32.1978759765625,0.8414914011955261,0,int,7.356218882091198
6,152,1210.6806640625,-796.5791015625,248.560791015625,32.26104736328125,0.252437025308609,0,int,7.3951572565069
6,153,1235.939697265625,-798.82861328125,246.7616271972656,32.58087158203125,0.281182050704956,0,int,7.521472892764864
6,154,1262.7027587890625,-800.41064453125,249.97390747070312,29.33074951171875,0.610196053981781,0,int,6.692214416496171
6,155,1285.800048828125,-801.16162109375,239.1185760498047,27.9998779296875,0.6347290873527527,0,int,173.321295872823
6,156,1298.1419677734375,-801.8681640625,234.1546630859375,24.8199462890625,0.2224912196397781,0,int,173.94935037593328
6,157,1301.2353515625,-802.27099609375,228.1781768798828,23.8446044921875,0.1131443083286285,0,int,174.03424773479944
6,158,1303.6412353515625,-803.84326171875,229.6680450439453,21.61529541015625,0.1870070844888687,0,int,174.62342330533554
6,159,1301.6334228515625,-807.3154296875,224.9625396728516,26.3055419921875,0.5800512433052063,0,int,173.33052122147677
6,160,1300.368408203125,-810.8720703125,219.74212646484372,30.13824462890625,0.5970432162284851,0,int,172.1904492165498
6,161,1300.9815673828125,-816.197509765625,219.10499572753903,36.19354248046875,0.7628815174102783,0,int,170.6201223664269
6,162,1299.225830078125,-822.7177734375,217.5202178955078,45.20843505859375,0.9446378350257874,0,int,168.25904803786145
6,163,1297.010498046875,-829.77978515625,217.47894287109372,56.12152099609375,0.9399300813674928,0,int,165.53021897011126
6,164,1297.8236083984375,-837.747802734375,215.14183044433597,65.55511474609375,0.9515255093574524,0,int,163.0536803412882
6,165,1298.72607421875,-845.7216796875,213.42864990234372,75.2362060546875,0.9469773769378662,0,int,160.5818233603726
6,166,1300.701904296875,-852.4072265625,207.47596740722656,83.409423828125,0.9425321817398072,0,int,158.0989017333977
6,167,1304.9599609375,-861.1396484375,201.2782287597656,97.418212890625,0.9540064334869384,0,int,154.17312162169955
6,168,1313.9541015625,-872.404296875,195.1084899902344,109.54803466796876,0.9538188576698304,0,int,150.68699119351658
6,169,1323.9312744140625,-884.33935546875,182.2718048095703,120.201416015625,0.9541472792625428,0,int,146.59664700214083
6,170,1331.964111328125,-898.50732421875,172.40005493164062,134.3017578125,0.9615374207496644,0,int,142.0809718004383
6,171,1346.3843994140625,-910.528564453125,170.80894470214844,150.155029296875,0.959238052368164,0,int,138.68188616873567
6,172,1361.22412109375,-921.8310546875,168.8360595703125,161.59149169921875,0.9603277444839478,0,int,136.25599899610646
6,173,1377.864013671875,-930.257568359375,164.12429809570312,170.091552734375,0.9211589097976683,0,int,133.97712157665438
6,174,1396.234130859375,-936.370849609375,162.70584106445312,177.540283203125,0.9662553668022156,0,int,132.5035336906555
6,175,1413.42138671875,-943.5478515625,158.13705444335938,179.91943359375,0.9123846888542176,0,int,131.31329217947038
6,176,1431.6522216796875,-953.201171875,156.26480102539062,184.63958740234372,0.9648727178573608,0,int,130.24201874604316
6,177,1450.3240966796875,-961.36181640625,154.85366821289062,188.104248046875,0.9722170829772948,0,int,129.46234647249457
6,178,1465.569091796875,-967.62646484375,158.97216796875,178.87054443359375,0.9688895344734192,0,int,131.62926754735426
6,179,1476.65625,-971.537109375,166.693115234375,159.7381591796875,0.9618226289749146,0,int,136.2205611978406
6,180,1486.2401123046875,-975.9306640625,178.341064453125,141.15966796875,0.9556429386138916,0,int,141.63784894064906
6,181,1493.362060546875,-982.747802734375,191.52175903320312,125.28411865234376,0.9444688558578492,0,int,146.80926112855047
6,182,1497.9637451171875,-987.83203125,196.265869140625,107.90008544921876,0.9146312475204468,0,int,151.19954922278774
6,183,1500.921875,-993.094482421875,202.36740112304688,91.24664306640624,0.9462971091270448,0,int,155.7295791232193
6,184,1506.3287353515625,-997.989501953125,207.4818420410156,75.6268310546875,0.9422481060028076,0,int,159.97327510905487
6,185,1508.486328125,-1003.75634765625,216.3201904296875,69.8785400390625,0.9114275574684144,0,int,162.0978360820332
6,186,1509.0264892578125,-1007.426513671875,224.5912170410156,62.681884765625,0.941667139530182,0,int,164.40594270402823
6,187,1509.6168212890625,-1009.0634765625,226.6357421875,56.7291259765625,0.9401752948760986,0,int,165.94705672195158
6,188,1508.0673828125,-1010.47119140625,223.38363647460935,54.139404296875,0.9384443759918212,0,int,166.37644628937866
6,189,1508.149169921875,-1010.818359375,221.16226196289065,50.82427978515625,0.937066912651062,0,int,167.05782607063193
6,190,1510.78271484375,-1012.2939453125,224.61151123046875,48.4246826171875,0.933305561542511,0,int,167.83364537259854
6,191,1514.0728759765625,-1011.734619140625,225.4315185546875,45.31280517578125,0.9340730309486388,0,int,168.63472466199028
6,192,1514.8748779296875,-1012.222900390625,228.3067321777344,43.017578125,0.9307175278663636,0,int,169.32942559598706
6,193,1518.8055419921875,-1012.8251953125,230.43045043945312,41.422119140625,0.8819853663444519,0,int,169.80936039462784
6,194,1522.65380859375,-1012.274169921875,229.53872680664065,38.41644287109375,0.8625684976577759,0,int,170.49882638114855
6,195,1528.489013671875,-1011.466064453125,235.6378173828125,34.9298095703125,0.7604740262031555,0,int,171.5681526954072
6,196,1538.6534423828125,-1013.09033203125,232.03857421875,33.79730224609375,0.2721201181411743,0,int,171.7129270561386
6,197,1550.10986328125,-1015.926513671875,233.77975463867188,37.18017578125,0.934544801712036,0,int,170.9633994764225
6,198,1559.219482421875,-1017.87744140625,236.0211181640625,39.215087890625,0.951874017715454,0,int,170.56644063457838
6,199,1569.1201171875,-1020.364990234375,240.88623046875,41.6387939453125,0.94975346326828,0,int,170.19295182322244
6,200,1579.9761962890625,-1021.33837890625,240.03890991210935,41.3507080078125,0.938485860824585,0,int,170.22577835288234
6,201,1590.956787109375,-1021.88037109375,237.53494262695312,41.10992431640625,0.943193018436432,0,int,170.18114261623515
6,202,1603.46044921875,-1022.5654296875,238.68499755859372,39.9798583984375,0.9393182396888732,0,int,170.4911997168407
6,203,1617.5867919921875,-1023.964599609375,238.5772705078125,41.0205078125,0.9419658184051514,0,int,170.2440669166796
6,204,1633.2562255859375,-1025.709228515625,240.11474609375,41.54022216796875,0.9333407282829284,0,int,170.18489262209047
6,205,1648.07470703125,-1027.002197265625,240.7452392578125,40.474853515625,0.9082522988319396,0,int,170.45650080259497
6,206,1661.556396484375,-1029.192138671875,240.80780029296875,39.6075439453125,0.8874441981315613,0,int,170.6597426620246
6,207,1682.9248046875,-1030.50439453125,237.7626037597656,37.9608154296875,0.2177729308605194,0,int,170.92880343601902
6,208,1702.3634033203125,-1031.583251953125,233.77197265625,37.0489501953125,0.6700181365013123,0,int,170.99447528784975
6,209,1718.2542724609375,-1033.5078125,228.8128662109375,36.87652587890625,0.3118000030517578,0,int,170.84467582112043
6,210,1737.232666015625,-1034.84912109375,224.3109130859375,36.67633056640625,0.5384801030158997,0,int,170.71392863042806
6,211,1752.2637939453125,-1036.749267578125,222.7772521972656,39.73358154296875,0.8182713985443115,0,int,169.8873099607401
6,212,1770.6256103515625,-1037.78857421875,224.51690673828125,43.45611572265625,0.5093716382980347,0,int,169.04563466543186
6,214,1809.0467529296875,-1040.21533203125,224.9371337890625,51.13983154296875,0.8380153179168701,0,int,167.19143343424486
6,215,1842.2174072265625,-1034.52392578125,247.77862548828125,64.22210693359375,0.1213591396808624,0,int,165.46918422891488
6,216,1859.087890625,-1037.0322265625,234.22683715820312,60.79345703125,0.5788362622261047,0,int,165.44996414254317
6,217,1870.68505859375,-1039.924560546875,228.01193237304688,62.2564697265625,0.8907147645950317,0,int,164.72818369528733
6,218,1878.4666748046875,-1040.57666015625,224.8046875,66.331787109375,0.9205753207206726,0,int,163.56056353284183
7,218,494.28070068359375,-587.660888671875,206.77337646484372,140.56045532226562,0.8849297761917114,0,int,145.79290881573374
7,219,507.4938354492188,-586.1435546875,199.81768798828125,143.91616821289062,0.933771789073944,0,int,144.2371573940684
